experiment_index,C_true,optimizer,run_time_seconds,loss_at_true_x,loss_at_recovered_x,Vp_true,Vs_true,sigma_true,Vp_obs,Vs_obs,sigma_obs,Vp_hat,Vs_hat,sigma_hat,Vp_residual,Vs_residual,sigma_residual,phi_percent_true,phi_percent_hat,C_percent_true,C_percent_hat,S_b_percent_true,S_b_percent_hat,sigma_b_inv_true,sigma_b_inv_hat,xi_true,xi_hat,phi_percent_error_percentage_points,phi_percent_abs_error_percentage_points,C_percent_error_percentage_points,C_percent_abs_error_percentage_points,S_b_percent_error_percentage_points,S_b_percent_abs_error_percentage_points,sigma_b_inv_error_relative_percent,sigma_b_inv_abs_error_relative_percent,xi_error_relative_percent,xi_abs_error_relative_percent
0,10.0,cmaes_giulio,3.6795283239998753,11.217734136924273,1.6981971384666394e-12,1332.0414118977117,101.3839025457343,0.2931607850770407,1322.3240836582702,100.03890008438157,0.2932944047089921,1322.3240836582702,100.03890008438309,0.29329440470899226,0.0,1.5205614545266144e-12,1.6653345369377348e-16,41.0,40.15653828572402,10.0,14.450440055861852,90.0,80.57407920321762,0.5,0.397914582555736,2.7,2.808910284233535,-0.8434617142759819,0.8434617142759819,4.450440055861852,4.450440055861852,-9.425920796782378,9.425920796782378,-20.417083488852803,20.417083488852803,4.033714230871658,4.033714230871658
1,20.0,cmaes_giulio,4.2809996360001605,7.3408016192217875,6.661338147750939e-13,1156.5405464105863,95.6093871411939,0.31364668435163595,1160.9730980506888,97.36107872089498,0.312513041084894,1160.973098050689,97.36107872089511,0.3125130410848937,2.2737367544323206e-13,1.2789769243681803e-13,-3.3306690738754696e-16,41.0,39.371618316576324,20.0,27.20375249394955,90.0,82.43924637744404,0.5,0.4118890137816382,2.7,2.881190454045262,-1.628381683423676,1.628381683423676,7.203752493949551,7.203752493949551,-7.560753622555964,7.560753622555964,-17.622197243672353,17.622197243672353,6.710757557231918,6.710757557231918
2,30.0,cmaes_giulio,4.035617299000478,5.445206241042483,4.192202140984591e-13,1004.729927807081,90.67544056827474,0.33482438743281717,1007.4552825185121,90.74939475992429,0.3378171465432404,1007.4552825185123,90.74939475992441,0.3378171465432406,1.1368683772161603e-13,1.2789769243681803e-13,1.6653345369377348e-16,41.0,39.27218635502464,30.0,37.36898099102671,90.0,96.7515700882633,0.5,0.5573607519007814,2.7,2.8977874967806296,-1.7278136449753632,1.7278136449753632,7.36898099102671,7.36898099102671,6.751570088263307,6.751570088263307,11.472150380156275,11.472150380156275,7.325462843727016,7.325462843727016
3,40.0,cmaes_giulio,3.9932640569995783,3.394711912263057,3.5136338283336954e-12,873.2864232855345,86.24393132561008,0.3566938943205844,873.0696728121563,85.40352465709549,0.35374440350211656,873.0696728121574,85.40352465709682,0.353744403502118,1.0231815394945443e-12,1.3358203432289883e-12,1.4432899320127035e-15,41.0,41.56303386884785,40.0,37.97087426894549,90.0,80.67207691954464,0.5,0.41033912627526736,2.7,2.65010489171677,0.5630338688478531,0.5630338688478531,-2.0291257310545134,2.0291257310545134,-9.327923080455363,9.327923080455363,-17.93217474494653,17.93217474494653,-1.8479669734529696,1.8479669734529696
4,50.0,cmaes_giulio,4.118132261000028,9.886436369496973,7.895906151134113e-12,759.3851662771766,82.10032316402089,0.3792552050149377,750.6433636292853,82.06455841291066,0.37766694808324835,750.6433636292834,82.0645584129106,0.3776669480832568,-1.9326762412674725e-12,-5.684341886080802e-14,8.43769498715119e-15,41.0,39.83944645298295,50.0,57.73382828033354,90.0,82.26253721419116,0.5,0.42325387278315607,2.7,2.83070315617079,-1.1605535470170523,1.1605535470170523,7.73382828033354,7.73382828033354,-7.7374627858088445,7.7374627858088445,-15.349225443368786,15.349225443368786,4.840857635955172,4.840857635955172
5,60.0,cmaes_giulio,4.237167964000037,8.726730205105563,4.142464149481384e-12,660.6131560001819,78.09201474558877,0.40250831951587684,666.7186422588757,77.14328713326124,0.3998167462274798,666.7186422588738,77.14328713326196,0.3998167462274823,-1.8189894035458565e-12,7.247535904753022e-13,2.4980018054066022e-15,41.0,40.181729300920765,60.0,63.76344865911421,90.0,98.35969825398234,0.5,0.5972417918941457,2.7,2.7953853768473467,-0.8182706990792354,0.8182706990792354,3.7634486591142107,3.7634486591142107,8.359698253982344,8.359698253982344,19.448358378829145,19.448358378829145,3.532791735086907,3.532791735086907
6,70.0,cmaes_giulio,3.941893128000629,9.168823017323868,2.7053914664065815e-12,574.9002754301486,74.0975880346704,0.426453237823402,567.8913716288047,73.83853136099968,0.42302408199770836,567.8913716288039,73.83853136100039,0.4230240819977105,-7.958078640513122e-13,7.105427357601002e-13,2.1649348980190553e-15,41.0,39.928770081718206,70.0,77.66843046380014,90.0,88.41522633837171,0.5,0.49403607113065295,2.7,2.811550413169062,-1.0712299182817944,1.0712299182817944,7.668430463800135,7.668430463800135,-1.5847736616282901,1.5847736616282901,-1.1927857738694092,1.1927857738694092,4.131496784039329,4.131496784039329
7,80.0,cmaes_giulio,3.5900453150006797,4.9116986162737035,7.171152560658811e-12,500.4629631082263,70.00874465601925,0.4510899599375133,497.1539499836626,69.88919949895181,0.44809209070401185,497.15394998366247,69.88919949895225,0.4480920907039985,-1.1368683772161603e-13,4.405364961712621e-13,-1.3322676295501878e-14,41.0,40.267017388513985,80.0,85.2936470540908,90.0,90.06371239600006,0.5,0.5100590891950787,2.7,2.7716307664958126,-0.7329826114860154,0.7329826114860154,5.293647054090798,5.293647054090798,0.06371239600005651,0.06371239600005651,2.0118178390157393,2.0118178390157393,2.6529913516967576,2.6529913516967576
8,90.0,cmaes_giulio,3.844658318999791,2.8615606806047396,1.5756285165480222e-12,435.7574251833393,65.71702482791503,0.4764184858582104,433.04987880728737,65.79910446264276,0.4762552683843269,433.0498788072864,65.79910446264306,0.4762552683843263,-9.663381206337363e-13,2.984279490192421e-13,-6.106226635438361e-16,41.0,40.791272127978935,90.0,91.70251773689887,90.0,94.50328630000747,0.5,0.5535199786761562,2.7,2.713118000354736,-0.2087278720210648,0.2087278720210648,1.7025177368988693,1.7025177368988693,4.503286300007474,4.503286300007474,10.703995735231242,10.703995735231242,0.48585186499021327,0.48585186499021327
9,100.0,cmaes_giulio,3.833620109000549,3.6539662822698604,3.0189184485607257e-12,379.4401467692086,61.10059186730224,0.5024388155854934,379.0775649048555,61.51608652042864,0.5098052912248056,379.07756490485343,61.51608652042853,0.5098052912248078,-2.0463630789890885e-12,-1.0658141036401503e-13,2.220446049250313e-15,41.0,42.80714811614711,100.0,87.22206607580416,90.0,92.58869666297603,0.5,0.5084021044877175,2.7,2.535252515103952,1.8071481161471112,1.8071481161471112,-12.777933924195835,12.777933924195835,2.5886966629760337,2.5886966629760337,1.6804208975434998,1.6804208975434998,-6.101758699853628,6.101758699853628
