iteration,loss_best,loss_mean,loss_min_current,sigma
128,1.9432445341749371e-07,1.9338508311506074e-06,4.799282820044937e-07,0.00012109636039611674
129,1.9432445341749371e-07,1.7524797986112617e-06,3.803211221509173e-07,0.00012060721998827745
130,1.9432445341749371e-07,1.6616890360410253e-06,3.518373237199057e-07,0.00012516593168397647
131,1.9432445341749371e-07,1.9897130714241486e-06,7.704851601175733e-07,0.00011083782775887453
132,1.9432445341749371e-07,1.5313853595699812e-06,3.488576876264915e-07,0.00011003599068614948
133,1.9432445341749371e-07,1.648625466046383e-06,3.104020382949102e-07,0.00010806578514074302
134,1.9432445341749371e-07,1.3659967905965686e-06,2.63525370414186e-07,9.570030235833345e-05
135,1.9432445341749371e-07,1.4008142206378693e-06,4.071728678667341e-07,8.334825578908237e-05
136,1.9432445341749371e-07,1.3133240754470421e-06,3.7748222325717506e-07,9.59616337129372e-05
137,1.9432445341749371e-07,1.496625676473684e-06,3.223634941207365e-07,0.00012081271650927961
138,1.9432445341749371e-07,1.634643138466174e-06,3.1464886696142e-07,0.00011262457841585171
139,1.9432445341749371e-07,1.6713076000840488e-06,3.5321290603462785e-07,0.00010446640848267306
140,1.9432445341749371e-07,1.470323365779791e-06,4.3432512697449965e-07,0.00010819680170425297
141,1.9432445341749371e-07,1.5690644684696054e-06,5.471676391977098e-07,9.627451256983095e-05
142,1.9432445341749371e-07,1.453932803876512e-06,3.6875113629264433e-07,8.88377564167103e-05
143,1.9432445341749371e-07,1.2527249296212517e-06,4.770995492009433e-07,9.720292353852367e-05
144,1.9432445341749371e-07,1.3985362658175405e-06,3.7266725705364934e-07,8.965109289807592e-05
145,1.9432445341749371e-07,1.531054850012481e-06,3.9235104232204776e-07,7.880773003032369e-05
146,1.9432445341749371e-07,1.2970819404856116e-06,3.300041964138245e-07,8.076978503289324e-05
147,1.9432445341749371e-07,1.2915606236418852e-06,2.981331679308141e-07,9.787196302303058e-05
148,1.9432445341749371e-07,1.442080732232398e-06,5.079376990124729e-07,0.00010061469410326694
149,1.9432445341749371e-07,1.466073798574996e-06,5.358379784325962e-07,8.99367421952691e-05
150,1.9432445341749371e-07,1.3415347318712635e-06,4.3001664629116476e-07,8.607916901636212e-05
151,1.9432445341749371e-07,1.26104287367923e-06,3.076481842612111e-07,8.101616390558723e-05
152,1.9432445341749371e-07,1.4037226779706201e-06,2.2001011501515677e-07,9.047349018571038e-05
153,1.9432445341749371e-07,1.4543977881942283e-06,2.101716507496576e-07,9.094374834671051e-05
154,1.9432445341749371e-07,1.363189802567888e-06,3.8899763410427113e-07,0.00010356244429171112
155,1.9432445341749371e-07,1.4655406981844976e-06,3.6919802326451645e-07,9.455135030281796e-05
156,1.9432445341749371e-07,1.3388089870147723e-06,4.901659416134407e-07,0.00010716257753104686
157,1.9432445341749371e-07,1.5826031139809515e-06,5.018917086374586e-07,0.00011113022014910442
158,1.9432445341749371e-07,1.720627012034015e-06,4.876030317291224e-07,0.00012114301477313399
159,1.9432445341749371e-07,1.7633890708523835e-06,3.348247243906144e-07,0.00010479738142170931
160,1.9432445341749371e-07,1.5520626078568966e-06,4.34454058506617e-07,0.00010213566190567052
161,1.9432445341749371e-07,1.357579351903837e-06,4.230892791667884e-07,9.635086123083373e-05
162,1.9432445341749371e-07,1.4701305933328967e-06,2.929062752343725e-07,9.779027330039811e-05
163,1.9432445341749371e-07,1.5310150928726785e-06,3.022594157187086e-07,9.88894909553728e-05
164,1.9432445341749371e-07,1.3046692398077652e-06,2.570654373812431e-07,8.763201711163412e-05
165,1.9432445341749371e-07,1.2579250751798554e-06,3.8064650631497443e-07,7.948541077770741e-05
166,1.9432445341749371e-07,1.064500998175788e-06,2.7589083906320866e-07,6.86574824419513e-05
167,1.9432445341749371e-07,1.121434695861012e-06,3.602113860523559e-07,6.008476855889355e-05
168,1.9432445341749371e-07,9.025339951662659e-07,3.862712265600976e-07,5.9973366020447936e-05
169,1.9432445341749371e-07,9.163359366226586e-07,3.2259633186981773e-07,5.1175412490771314e-05
170,1.9432445341749371e-07,9.70786221934361e-07,2.67166807788044e-07,4.834091217631069e-05
171,1.9432445341749371e-07,8.092823598460086e-07,3.308747409391799e-07,4.4386130832707276e-05
172,1.9432445341749371e-07,7.053466683970555e-07,2.6836973354704696e-07,4.0494651280586714e-05
173,1.9432445341749371e-07,7.153534356874047e-07,2.849904952029192e-07,3.73149338223603e-05
174,1.9432445341749371e-07,6.406006062675828e-07,2.415222866147815e-07,3.75541209987209e-05
175,1.9432445341749371e-07,6.854130430511419e-07,2.9677089763424647e-07,3.649693983799016e-05
176,1.9432445341749371e-07,6.375824382942596e-07,2.858631322766314e-07,3.402596184436381e-05
177,1.9432445341749371e-07,6.910008350402563e-07,2.3705805318741113e-07,3.0212632011175404e-05
178,1.9432445341749371e-07,5.941983933510642e-07,2.769320950335441e-07,3.199481444983529e-05
179,1.9432445341749371e-07,5.73495346500863e-07,2.6462261359938566e-07,2.9798093942276858e-05
180,1.9432445341749371e-07,5.7617821532574e-07,2.3673097793164288e-07,2.8621998991342963e-05
181,1.9432445341749371e-07,5.583144960041863e-07,2.5534268743854227e-07,2.8248071318350732e-05
182,1.9432445341749371e-07,5.689929173513519e-07,2.543513843988876e-07,2.6671762490286062e-05
183,1.9432445341749371e-07,5.411095297702672e-07,2.4328255854300096e-07,2.9311777677148787e-05
184,1.9432445341749371e-07,6.238862224350328e-07,2.9295460812761576e-07,2.732503290071574e-05
185,1.9432445341749371e-07,5.389724890392245e-07,2.511437919849868e-07,2.7629508808051663e-05
186,1.9432445341749371e-07,4.838778500015906e-07,2.0806847622623081e-07,2.7062738632489712e-05
187,1.9432445341749371e-07,5.14384284109326e-07,2.782630907915973e-07,2.4563623138303512e-05
188,1.9432445341749371e-07,5.023051339136942e-07,2.122436093543456e-07,2.2592389932200007e-05
189,1.9432445341749371e-07,4.771633433975353e-07,2.0473015283073437e-07,2.3163063257517536e-05
190,1.9432445341749371e-07,4.932267740542784e-07,2.0403664180435044e-07,2.296030620003625e-05
191,1.9432445341749371e-07,4.503195100369339e-07,2.1062926336412602e-07,2.353838132411819e-05
192,1.9432445341749371e-07,5.015328823532172e-07,2.4070482851357156e-07,2.210964113132222e-05
193,1.9432445341749371e-07,4.342051887462617e-07,2.209158314059323e-07,1.8801450030432968e-05
194,1.9432445341749371e-07,4.291702823167043e-07,2.0733224559421615e-07,2.0271187522735356e-05
195,1.9432445341749371e-07,4.047457818145972e-07,2.1047080167591048e-07,1.873383688103334e-05
196,1.9432445341749371e-07,4.651855414294914e-07,2.2606737992703074e-07,1.8637079973670852e-05
197,1.9432445341749371e-07,4.2436929327038796e-07,2.1194420973813521e-07,1.8493966754844127e-05
198,1.8817742031274065e-07,3.858963340874766e-07,1.8817742031274065e-07,1.703906414717803e-05
199,1.7214376946128596e-07,3.7234560728904853e-07,1.7214376946128596e-07,1.7046991445249997e-05
200,1.7214376946128596e-07,3.7725142338018713e-07,1.7843298749653513e-07,1.533182696847719e-05
201,1.7214376946128596e-07,3.582583154582153e-07,2.0054292271254326e-07,1.5949504331701366e-05
202,1.7214376946128596e-07,3.425349926899912e-07,2.0556545798910975e-07,1.485807909001183e-05
203,1.7214376946128596e-07,3.7065042597816954e-07,2.3457348596878091e-07,1.3863334111482146e-05
204,1.7214376946128596e-07,3.420331291792422e-07,2.0727738991865863e-07,1.4379509741142516e-05
205,1.7214376946128596e-07,3.376364106699725e-07,1.914766869504092e-07,1.287289061420663e-05
206,1.7214376946128596e-07,3.382052692657567e-07,1.933382964836028e-07,1.5178564295786955e-05
207,1.7214376946128596e-07,3.8465152439215446e-07,1.9149421248698673e-07,1.407941471148399e-05
208,1.7214376946128596e-07,3.5167668308133673e-07,2.1261582716647354e-07,1.3232641134214634e-05
209,1.7214376946128596e-07,3.482339516835964e-07,1.759695962277874e-07,1.162936309231302e-05
210,1.7214376946128596e-07,3.3303606112866645e-07,1.8707745574886303e-07,1.2329229467773454e-05
211,1.7214376946128596e-07,3.4756349677422803e-07,2.0816133350365362e-07,1.088773705912733e-05
212,1.7214376946128596e-07,3.1463713352053446e-07,1.910280058581293e-07,1.0971434534211658e-05
213,1.7214376946128596e-07,3.098745070673203e-07,2.0416178969639986e-07,1.0543045453533082e-05
214,1.7214376946128596e-07,3.0163701318031146e-07,1.7486490833107382e-07,1.0406045345133894e-05
215,1.7214376946128596e-07,2.867409764917284e-07,1.917615648494575e-07,1.0397742607002792e-05
216,1.7214376946128596e-07,2.9158715804555867e-07,1.81593271975089e-07,1.211152847050691e-05
217,1.7214376946128596e-07,3.0837407436479227e-07,1.7951339259525412e-07,1.0109977462981856e-05
218,1.7214376946128596e-07,2.8610620972813194e-07,1.8007383850715541e-07,9.962366256928136e-06
219,1.6876599318038643e-07,2.90289396183141e-07,1.6876599318038643e-07,8.673486368218415e-06
220,1.6876599318038643e-07,2.881074281901874e-07,1.9150083296892717e-07,8.142023933116227e-06
221,1.6876599318038643e-07,2.839839097390495e-07,1.8596563400308241e-07,7.2316520341635045e-06
222,1.6876599318038643e-07,2.4632524848300363e-07,1.7580361344471385e-07,6.01007096747815e-06
223,1.6679242165196229e-07,2.3678790515901939e-07,1.6679242165196229e-07,6.962228731806516e-06
224,1.6679242165196229e-07,2.5471818656086496e-07,1.7534729934709503e-07,6.451530461585569e-06
225,1.6679242165196229e-07,2.530039475345802e-07,1.7088701476097867e-07,5.928194305445911e-06
226,1.6387290280306388e-07,2.4070312555579675e-07,1.6387290280306388e-07,5.3310054644664075e-06
227,1.6387290280306388e-07,2.3550789698845165e-07,1.7717225553326443e-07,4.810271091434384e-06
228,1.6387290280306388e-07,2.2172777370599305e-07,1.7985651190599583e-07,4.740570082660132e-06
229,1.6387290280306388e-07,2.196614477512071e-07,1.7437130317432548e-07,4.259793639199784e-06
230,1.6387290280306388e-07,2.246674788608516e-07,1.7354723880202982e-07,4.470258832944704e-06
231,1.6387290280306388e-07,2.2380885258854733e-07,1.6943603320385137e-07,4.298651683114401e-06
232,1.6387290280306388e-07,2.1390957201106174e-07,1.7180045119857823e-07,3.71166046917791e-06
233,1.6387290280306388e-07,2.0577788230724537e-07,1.70338463334474e-07,3.1501873574243755e-06
234,1.6387290280306388e-07,2.1044319456819948e-07,1.663829927167626e-07,2.648820159226571e-06
235,1.6387290280306388e-07,1.9121367763830222e-07,1.6848347250686402e-07,2.6803276902043825e-06
236,1.6387290280306388e-07,2.0104351186489566e-07,1.6838506766703176e-07,2.4303823652762466e-06
237,1.6387290280306388e-07,1.957367559768386e-07,1.6821046244785975e-07,2.4233529566280724e-06
238,1.6387290280306388e-07,1.9111476856181753e-07,1.68027979086105e-07,2.69566609966819e-06
239,1.6387290280306388e-07,2.01665016312802e-07,1.6893574006360268e-07,2.913251465101188e-06
240,1.6387290280306388e-07,2.0750287532678158e-07,1.7083471171019937e-07,2.8113076288455572e-06
241,1.6387290280306388e-07,2.0427914730447582e-07,1.7003751118238597e-07,2.4874532064852734e-06
242,1.6387290280306388e-07,1.9628516593428457e-07,1.6985660700186145e-07,2.178914901362774e-06
243,1.6387290280306388e-07,1.913339045245266e-07,1.7109834971051896e-07,1.9215856398407844e-06
244,1.6387290280306388e-07,1.857713263220262e-07,1.6694999693811496e-07,1.8161073789878386e-06
245,1.6387290280306388e-07,1.9122283084982427e-07,1.6760865584330986e-07,1.8510951336987598e-06
246,1.6387290280306388e-07,1.8597010818410808e-07,1.671140488213041e-07,1.6659729454973545e-06
247,1.6387290280306388e-07,1.8555887066895592e-07,1.6597889285208112e-07,1.6588135685472195e-06
248,1.6387290280306388e-07,1.8475473673618125e-07,1.6846930783742664e-07,1.4043415785031677e-06
249,1.6387290280306388e-07,1.8039064201502696e-07,1.6483754805562967e-07,1.2160391603434035e-06
250,1.6387290280306388e-07,1.7962802346005446e-07,1.6715911321796284e-07,1.1515058545442606e-06
251,1.6387290280306388e-07,1.8014175267921928e-07,1.6612631803525346e-07,1.2660601116918723e-06
252,1.6387290280306388e-07,1.8094932652701345e-07,1.661747006664882e-07,1.1578899374284913e-06
253,1.6387290280306388e-07,1.7982087353374253e-07,1.6608901809433974e-07,1.0641240411735947e-06
254,1.6387290280306388e-07,1.7838749400311826e-07,1.6703091532122016e-07,1e-06
255,1.6387290280306388e-07,1.7563841293366521e-07,1.6607296693393891e-07,1e-06
256,1.6387290280306388e-07,1.784831794182651e-07,1.669917466529114e-07,1e-06
257,1.6387290280306388e-07,1.8020831532794545e-07,1.6610325204169385e-07,1.0083524382403731e-06
258,1.6387290280306388e-07,1.7866190216153655e-07,1.6513314626820375e-07,1e-06
259,1.6387290280306388e-07,1.8065508569975463e-07,1.6786336409779778e-07,1.0526212359735269e-06
260,1.6387290280306388e-07,1.781091666686052e-07,1.6616512787948068e-07,1e-06
261,1.6387290280306388e-07,1.7549930593219186e-07,1.6640773381482177e-07,1e-06
262,1.6387290280306388e-07,1.7546845953120283e-07,1.651846268657664e-07,1.0178175201489565e-06
263,1.6387290280306388e-07,1.765226848604584e-07,1.6533635260884694e-07,1.0237820727914655e-06
264,1.6387290280306388e-07,1.7798605806973454e-07,1.6690094994942228e-07,1e-06
265,1.6387290280306388e-07,1.7711512629858816e-07,1.6621187981513685e-07,1e-06
266,1.6387290280306388e-07,1.7693363265181007e-07,1.6657797274888253e-07,1e-06
267,1.6387290280306388e-07,1.7693402817542392e-07,1.6665767432755274e-07,1.03410825031077e-06
268,1.6387290280306388e-07,1.774760780648421e-07,1.6623718046560043e-07,1.1186132440327469e-06
269,1.6387290280306388e-07,1.797318110519086e-07,1.667004667638139e-07,1e-06
270,1.6387290280306388e-07,1.7743341718556848e-07,1.6630445287546536e-07,1e-06
271,1.6387290280306388e-07,1.7737777017856614e-07,1.6591926055298245e-07,1.041204271083572e-06
272,1.6387290280306388e-07,1.7626717973229234e-07,1.6558561277690842e-07,1e-06
273,1.6387290280306388e-07,1.754329417380518e-07,1.656181591869199e-07,1e-06
274,1.6387290280306388e-07,1.767190664025975e-07,1.6630093035985283e-07,1e-06
275,1.6387290280306388e-07,1.779393093315207e-07,1.6647084599696882e-07,1e-06
276,1.6387290280306388e-07,1.7759142973972074e-07,1.645133664851528e-07,1e-06
277,1.6387290280306388e-07,1.7814769442736633e-07,1.6632558796914054e-07,1e-06
278,1.6387290280306388e-07,1.7595488330357511e-07,1.655431596248036e-07,1e-06
279,1.6387290280306388e-07,1.7647243257812307e-07,1.6520101731032355e-07,1e-06
280,1.6387290280306388e-07,1.7635712040942053e-07,1.661147965847931e-07,1.0056447235256929e-06
281,1.6387290280306388e-07,1.773687679929026e-07,1.6599107155457204e-07,1.0449524060186412e-06
282,1.6387290280306388e-07,1.7545977023303295e-07,1.6476250763730604e-07,1e-06
283,1.6387290280306388e-07,1.7843486546098575e-07,1.682169479266804e-07,1e-06
284,1.6387290280306388e-07,1.7661136695323875e-07,1.6603680030868873e-07,1e-06
285,1.6387290280306388e-07,1.758466400758607e-07,1.662874620222965e-07,1.0184434977910737e-06
286,1.6387290280306388e-07,1.759662590572475e-07,1.659344928128803e-07,1.0680374047163196e-06
287,1.6387290280306388e-07,1.7727684582524715e-07,1.6507314271052564e-07,1.1659986324097e-06
288,1.6387290280306388e-07,1.7843582888588117e-07,1.653123877787266e-07,1.1700937086577146e-06
289,1.6387290280306388e-07,1.799090168574935e-07,1.6510037070815997e-07,1.1477416442644635e-06
290,1.6387290280306388e-07,1.8064840126896797e-07,1.660864423769226e-07,1.1423714321033732e-06
291,1.6387290280306388e-07,1.774390464248654e-07,1.6448982442796023e-07,1.035331327454389e-06
292,1.6387290280306388e-07,1.7775375042106133e-07,1.6573576111511557e-07,1e-06
293,1.6387290280306388e-07,1.76159441949153e-07,1.659349120330944e-07,1e-06
294,1.6387290280306388e-07,1.7613962306484153e-07,1.6560776749940942e-07,1e-06
295,1.6387290280306388e-07,1.778045369604797e-07,1.6777572575676913e-07,1e-06
296,1.6387290280306388e-07,1.7747274760893106e-07,1.6649014966674258e-07,1e-06
297,1.6387290280306388e-07,1.7603618232442386e-07,1.6478776032613496e-07,1e-06
298,1.6387290280306388e-07,1.7748250787263943e-07,1.6497058830111655e-07,1e-06
299,1.6387290280306388e-07,1.7652967191139623e-07,1.6674305136632483e-07,1e-06
300,1.6387290280306388e-07,1.7796225186827997e-07,1.6554094450782486e-07,1e-06
301,1.6387290280306388e-07,1.7811524632094234e-07,1.6526831458918423e-07,1.0188960292729022e-06
302,1.6387290280306388e-07,1.7717267851935504e-07,1.6609433117764638e-07,1e-06
303,1.6387290280306388e-07,1.773089074674772e-07,1.6742711217432316e-07,1e-06
304,1.6387290280306388e-07,1.7607732470281689e-07,1.6653573808866895e-07,1.0485574184071278e-06
305,1.6387290280306388e-07,1.7940132455152024e-07,1.691720044050271e-07,1.0192846332136384e-06
306,1.6387290280306388e-07,1.7761454156328683e-07,1.6631875787709305e-07,1e-06
307,1.6387290280306388e-07,1.7567465512513536e-07,1.653127128520282e-07,1e-06
308,1.6387290280306388e-07,1.7605909697238075e-07,1.6509252631635718e-07,1e-06
309,1.6387290280306388e-07,1.7616574425005637e-07,1.668033782209477e-07,1e-06
310,1.6387290280306388e-07,1.7672833990900471e-07,1.6669120839196694e-07,1e-06
