iteration,loss_best,loss_mean,loss_min_current
75,0.011104200111104134,6.647445800091871,0.018793693440553483
76,0.011104200111104134,9.012395695790081,0.019457765277802963
77,0.011104200111104134,7.4501623460113695,0.017166520420058617
78,0.011104200111104134,6.498633910133763,0.013503396407461565
79,0.009911853586263675,6.513071331595175,0.009911853586263675
80,0.009911853586263675,11.430877084244624,0.02110154005282716
81,0.009911853586263675,11.298835851480147,0.014709421109136755
82,0.009911853586263675,10.523521255885502,0.01141142488449276
83,0.009911853586263675,6.784216163039128,0.017621420695988377
84,0.009911853586263675,13.527288453165081,0.01201672771132678
85,0.00639319840896313,11.62717497986024,0.00639319840896313
86,0.006084129748982647,5.5153895960499435,0.006084129748982647
87,0.003772747412249089,5.174552686271007,0.003772747412249089
88,0.002677474347169806,4.954386440828045,0.002677474347169806
89,0.002677474347169806,4.765528911242573,0.004558514581326278
90,0.002652060972796022,7.406354808555798,0.002652060972796022
91,0.002652060972796022,7.766888143857488,0.004812840722797418
92,0.0013235845109154099,6.388525585383141,0.0013235845109154099
93,0.0011010215015438973,4.255865406948604,0.0011010215015438973
94,0.0011010215015438973,3.2714798068426036,0.001592931465950187
95,0.0011010215015438973,3.8584773430170607,0.002385565330410344
96,0.0011010215015438973,5.910551692122957,0.003086138725537424
97,0.0011010215015438973,3.038995122811772,0.0014008591063436882
98,0.0011010215015438973,3.094930970298816,0.0023353289429195456
99,0.0011010215015438973,6.134067353543703,0.001315109298328565
100,0.0011010215015438973,6.2840655094931845,0.0019885365017735523
101,0.0010765414789730698,2.775474982181362,0.0010765414789730698
102,0.0010765414789730698,2.8441780066478124,0.0016135305130919875
103,0.0010765414789730698,3.545560901587889,0.0012145131752276939
104,0.0010765414789730698,3.490541451919347,0.0014001003218524488
105,0.0009519235255481817,3.396674892843346,0.0009519235255481817
106,0.0009519235255481817,2.6067524518492973,0.0016831808165207462
107,0.0009519235255481817,3.383012147757279,0.001103759204998056
108,0.0003997028021291982,2.757046688979729,0.0003997028021291982
109,0.0003997028021291982,3.3299336515600375,0.0011722754633982646
110,0.0003997028021291982,6.126622502272883,0.0005166139571297634
111,0.0003997028021291982,2.859220331195346,0.0006623879515910147
112,0.0003997028021291982,3.118269939718572,0.0007217115490174564
113,0.00035135829732091395,2.8969311184454654,0.00035135829732091395
114,0.0001197064766920164,3.1630836313074857,0.0001197064766920164
115,0.0001197064766920164,3.2854424816672054,0.0006503635921184525
116,0.0001197064766920164,2.3708633276818527,0.0005717613815239275
117,0.0001197064766920164,3.0116674356074853,0.0006251035782653958
118,0.0001197064766920164,2.5973470184050282,0.00017714000914814676
119,0.0001197064766920164,2.552573695171457,0.0001528659219776074
120,0.0001197064766920164,2.120155118182099,0.00019332575469910296
121,0.0001197064766920164,2.1704657758302055,0.0002176808489799953
122,8.757447126583884e-05,2.569356354983776,8.757447126583884e-05
123,8.757447126583884e-05,2.1721630352625967,0.00012534108313921877
124,8.757447126583884e-05,1.8143982424333638,9.243253756530123e-05
125,8.757447126583884e-05,2.488114064599231,0.00029706762097703177
126,4.205364645137877e-05,1.828456544272397,4.205364645137877e-05
127,4.205364645137877e-05,2.6053856749647286,0.00020719432350269074
128,1.817060995357167e-05,1.883711602561095,1.817060995357167e-05
129,1.817060995357167e-05,2.4074775342777763,0.00010156157891039186
130,1.817060995357167e-05,1.712920428900216,5.449032298798784e-05
131,1.817060995357167e-05,1.4171842658217817,7.519327254712493e-05
132,1.817060995357167e-05,1.8158450409700344,4.5568359498204813e-05
133,1.817060995357167e-05,1.2776163225476356,2.6154123647259553e-05
134,1.817060995357167e-05,1.4081936563076412,6.171207984273508e-05
135,1.5371800783370304e-05,1.103895302213993,1.5371800783370304e-05
136,1.5371800783370304e-05,1.4976318338566665,4.9758576178504654e-05
137,1.5371800783370304e-05,1.1434732796070448,1.8987459126762474e-05
138,1.5371800783370304e-05,1.5741920141998684,2.3479902550249676e-05
139,1.1989963208947074e-05,1.251177638468709,1.1989963208947074e-05
140,1.1989963208947074e-05,2.019369909299637,2.369654207967642e-05
141,1.1989963208947074e-05,0.9852356842571793,2.412104423754613e-05
142,1.1989963208947074e-05,1.8795975891590697,2.9205592740666475e-05
143,1.1989963208947074e-05,1.202550103034354,2.3006540049053115e-05
144,1.1989963208947074e-05,1.2663883042249808,1.6998719443606092e-05
145,7.972906752584663e-06,0.9228901539444732,7.972906752584663e-06
146,6.914054941020709e-06,0.9640954944456692,6.914054941020709e-06
147,6.762154933781517e-06,1.2146896606984319,6.762154933781517e-06
148,1.026280514793143e-06,0.9432423221505479,1.026280514793143e-06
149,1.026280514793143e-06,1.1814047116775832,3.1424719962203085e-05
150,1.026280514793143e-06,0.8579216332366395,2.2961345630179153e-05
151,1.026280514793143e-06,1.0482752187940152,7.723641424206562e-06
152,1.026280514793143e-06,1.1556849259687536,1.538263575362464e-05
153,1.026280514793143e-06,1.2943527237639592,1.3131946069222522e-05
154,1.026280514793143e-06,1.1386907603251466,1.6350692016331436e-05
155,1.026280514793143e-06,1.1371644838939285,8.960685036640825e-06
156,1.026280514793143e-06,1.3751180235565423,1.0386193288525192e-05
157,1.026280514793143e-06,1.172990652823973,7.0349269787328694e-06
158,1.026280514793143e-06,0.9023139413085206,3.833871481617734e-06
159,1.026280514793143e-06,1.104703190802507,5.498436884465718e-06
160,1.026280514793143e-06,1.136637263515303,5.1441963986320616e-06
161,1.026280514793143e-06,1.211029166062053,3.1738521730773073e-06
162,1.026280514793143e-06,0.9346935605917404,3.689225820835418e-06
163,1.026280514793143e-06,0.940206683665612,5.582037870155432e-06
164,1.026280514793143e-06,0.6851186538447827,4.232033846918171e-06
165,1.026280514793143e-06,0.6876203172567718,3.1259827881768842e-06
166,1.026280514793143e-06,0.7063927660201411,5.487645728052826e-06
167,1.026280514793143e-06,0.7213242194306253,1.9833269693236844e-06
168,1.026280514793143e-06,0.9529300279820154,3.6301178329978256e-06
169,1.026280514793143e-06,0.738823797549064,2.3156971256099723e-06
170,1.026280514793143e-06,1.1130007317318054,2.2302216624581206e-06
171,1.026280514793143e-06,0.6752273744689791,1.4534855932168966e-06
172,1.026280514793143e-06,1.1760245522619677,1.310938326781752e-06
173,1.026280514793143e-06,0.8722052082154018,2.9496590840949466e-06
174,1.026280514793143e-06,0.893834488919085,1.933607709503349e-06
175,1.026280514793143e-06,1.4127886878347171,1.2637785520297484e-06
176,1.026280514793143e-06,0.8387728587662853,1.948916290572811e-06
177,1.026280514793143e-06,0.8673725327678707,1.8108907759994963e-06
178,1.026280514793143e-06,0.8632281231555143,1.1983312653285338e-06
179,1.026280514793143e-06,0.9215486761869531,1.6781194709380998e-06
180,1.026280514793143e-06,0.79312044714148,1.8770497050013546e-06
181,1.026280514793143e-06,0.6936426531466848,1.1198145255519876e-06
182,1.026280514793143e-06,1.046419049962307,1.0566934598443822e-06
183,1.026280514793143e-06,1.1004519399775794,1.4228455587073086e-06
184,1.026280514793143e-06,0.7459235906476518,1.0532162679766088e-06
185,1.026280514793143e-06,0.7263232966907128,1.0315012186623562e-06
186,7.316887273844941e-07,0.952056171014553,7.316887273844941e-07
187,5.736392587607497e-07,1.0669698482657786,5.736392587607497e-07
188,5.736392587607497e-07,1.0762310038955367,7.669429056278432e-07
189,3.336691030142447e-07,0.8985091125151969,3.336691030142447e-07
190,3.336691030142447e-07,0.8919032457350968,8.817607728417443e-07
191,3.336691030142447e-07,0.7769175232723601,5.93710227647648e-07
192,3.336691030142447e-07,0.8614592576949284,9.107015639386873e-07
193,3.336691030142447e-07,0.6357330942439299,7.745600196784608e-07
194,3.336691030142447e-07,0.9374975681753946,6.363627864658383e-07
195,3.336691030142447e-07,0.39024480505707787,8.892815426264633e-07
196,2.9235340015532074e-07,0.7517340870334538,2.9235340015532074e-07
197,2.9235340015532074e-07,0.6653074428088377,3.588370205420688e-07
198,2.9235340015532074e-07,0.6898149269384524,5.621456473647868e-07
199,2.4333336057225097e-07,0.3652368820482386,2.4333336057225097e-07
200,2.4333336057225097e-07,0.69675273187372,2.7759000253979593e-07
201,2.369911182853457e-07,0.30445581682820694,2.369911182853457e-07
202,2.369911182853457e-07,0.44532299698877525,2.771615594809873e-07
203,2.369911182853457e-07,0.5585456694366022,4.571288663157702e-07
204,2.369911182853457e-07,0.34896189701438673,2.5311512175107964e-07
205,2.369911182853457e-07,0.5450697170056319,4.6613270932027717e-07
206,2.369911182853457e-07,0.24453227272608208,2.6144125087057546e-07
207,1.0809814021683906e-07,0.4358632297016167,1.0809814021683906e-07
208,1.0809814021683906e-07,0.48283958234647456,3.372725778660879e-07
209,1.0809814021683906e-07,0.28393797540916765,2.4719659208471967e-07
210,1.0809814021683906e-07,0.3796936995648905,2.3984376973373855e-07
211,1.0809814021683906e-07,0.2308667896407779,1.7744192604141062e-07
212,1.0809814021683906e-07,0.438145091044075,1.689951183436733e-07
213,1.0809814021683906e-07,0.29197142374585805,2.0637015474278542e-07
214,1.0809814021683906e-07,0.36767764201290537,3.187601897991499e-07
215,1.0809814021683906e-07,0.24419833772671443,2.4350724281418934e-07
216,1.0809814021683906e-07,0.3287316618216574,2.603540441015184e-07
217,1.0809814021683906e-07,0.2715361468755064,2.273293677745869e-07
218,1.0809814021683906e-07,0.3383186316030052,1.871879256043485e-07
219,1.0809814021683906e-07,0.3591266816532981,1.2546157890369614e-07
220,9.02935468616306e-08,0.42381017092136986,9.02935468616306e-08
221,9.02935468616306e-08,0.20917940398409712,1.3427386313935585e-07
222,9.02935468616306e-08,0.47989402042683743,1.2830275331054963e-07
223,9.02935468616306e-08,0.4903741110838057,9.925935628984917e-08
224,9.02935468616306e-08,0.30386491139269833,9.24614322883599e-08
225,6.660911111566747e-08,0.3559964058576885,6.660911111566747e-08
226,6.660911111566747e-08,0.3189465158510792,1.1953764378347387e-07
227,5.764851529477255e-08,0.29564293007915987,5.764851529477255e-08
228,5.764851529477255e-08,0.27267536131698855,8.64611937601012e-08
229,4.085150884236555e-08,0.3552625242261514,4.085150884236555e-08
230,4.085150884236555e-08,0.29699462035868385,5.949571502128492e-08
231,4.085150884236555e-08,0.3496557079604571,4.093099192914451e-08
232,1.687340223099909e-08,0.3727384043825757,1.687340223099909e-08
233,1.687340223099909e-08,0.3170608638490421,3.0762539182660475e-08
234,1.1189943194267471e-08,0.3609263015496954,1.1189943194267471e-08
235,1.1189943194267471e-08,0.25385075942127383,2.3316045982824107e-08
236,9.879272511170711e-09,0.3176319697405873,9.879272511170711e-09
237,9.879272511170711e-09,0.31216945933004425,3.100698897640086e-08
238,9.879272511170711e-09,0.2517143607949705,2.6663098395829365e-08
239,9.879272511170711e-09,0.5324604946689607,2.3345382516026802e-08
240,9.879272511170711e-09,0.2743791446925519,1.0570740727189332e-08
241,9.879272511170711e-09,0.39109856291629974,1.1578624281582961e-08
242,9.879272511170711e-09,0.2864930207425106,1.3181168156961576e-08
243,9.879272511170711e-09,0.309432059837583,1.3027648293473248e-08
244,9.879272511170711e-09,0.3535770264458823,1.1791547294137672e-08
245,5.995296703531494e-09,0.2744224097248742,5.995296703531494e-09
246,5.995296703531494e-09,0.3570637434637281,1.2479505429041637e-08
247,5.5241748952994385e-09,0.17709832108341683,5.5241748952994385e-09
248,5.5241748952994385e-09,0.35264636606944716,7.645352795293547e-09
249,5.5241748952994385e-09,0.21189221811920095,8.06539190989497e-09
250,5.5241748952994385e-09,0.2708661516384412,8.757682579130233e-09
251,4.680691390035463e-09,0.3351145551823011,4.680691390035463e-09
252,4.680691390035463e-09,0.16363079817616985,5.51235324053323e-09
253,3.757092414957697e-09,0.1921056023557286,3.757092414957697e-09
254,3.757092414957697e-09,0.17256294567654204,4.543815990132316e-09
255,2.2986643699596243e-09,0.2216325043981366,2.2986643699596243e-09
256,2.2986643699596243e-09,0.1649279433600703,4.0131018508304805e-08
257,2.2986643699596243e-09,0.1352217412457751,3.089646405385338e-08
258,2.2986643699596243e-09,0.08925216420262222,2.0007030698820927e-08
259,2.2986643699596243e-09,0.1337229478944667,3.8448250805345197e-08
260,2.2986643699596243e-09,0.1455325169124181,4.533861819311369e-08
261,2.2986643699596243e-09,0.18665772858257468,2.3811173477383818e-08
262,2.2986643699596243e-09,0.18618996451521827,4.303875655864431e-08
263,2.2986643699596243e-09,0.1803207203600831,4.2078308837290024e-08
264,2.2986643699596243e-09,0.21063495647185726,1.1170699920626248e-08
265,2.2986643699596243e-09,0.1811469535322994,1.0693316454535307e-08
266,2.2986643699596243e-09,0.267888359511448,1.794028392509972e-08
267,2.2986643699596243e-09,0.23653129504950168,3.1761123508999844e-08
268,2.2986643699596243e-09,0.2812036529924788,3.3163376045308723e-08
269,2.2986643699596243e-09,0.24649241308724218,1.266991489501379e-08
270,2.2986643699596243e-09,0.2344950622867731,1.2678400551635605e-08
271,2.2986643699596243e-09,0.12684148279189367,1.49196299759069e-08
272,2.2986643699596243e-09,0.20858096555656302,6.8253900309400706e-09
273,2.2986643699596243e-09,0.200627421939243,2.0558283964078328e-08
274,2.2986643699596243e-09,0.24825667069800553,2.0032421943483314e-08
275,2.2986643699596243e-09,0.2008834661938125,8.89891182964675e-09
276,2.2986643699596243e-09,0.25343903867931206,1.1917105524617e-08
277,2.2986643699596243e-09,0.15456416836201833,1.6415691916904507e-08
278,2.2986643699596243e-09,0.3000163395551242,1.3649223973288827e-08
279,2.2986643699596243e-09,0.1810933517609792,8.710809851208978e-09
280,2.2986643699596243e-09,0.17846942824267864,5.856405138615628e-09
281,2.2986643699596243e-09,0.12898774799787255,5.725796725641885e-09
282,2.2986643699596243e-09,0.17589780593514034,4.278533083379443e-09
283,2.2986643699596243e-09,0.1301093267010735,9.162507197402192e-09
284,2.2986643699596243e-09,0.20045719688382485,4.879536774637927e-09
285,2.2986643699596243e-09,0.1791397859547215,5.595532925894986e-09
286,2.2986643699596243e-09,0.2850782719944768,2.6363533578432907e-09
287,2.2308910274659866e-09,0.2170950263342178,2.2308910274659866e-09
288,2.2308910274659866e-09,0.30521776135887196,3.463428654981726e-09
289,2.2308910274659866e-09,0.1805987864181061,2.506725493844897e-09
290,2.2308910274659866e-09,0.21229863848164246,2.807212240441004e-09
291,4.5584513941321347e-10,0.18358317304424532,4.5584513941321347e-10
292,4.5584513941321347e-10,0.22296467015238608,2.948979727079859e-09
293,4.5584513941321347e-10,0.17397978372132478,1.964007623200814e-09
294,4.5584513941321347e-10,0.19536711992363007,2.1299459973533885e-09
295,4.5584513941321347e-10,0.2097695114503986,7.14855730166164e-10
296,4.5584513941321347e-10,0.23813745835985056,6.256239970525712e-10
297,4.5584513941321347e-10,0.25401111892813877,1.967668694646818e-09
298,4.5584513941321347e-10,0.13333924835594274,9.356142527394695e-10
299,4.5584513941321347e-10,0.22166375568805902,9.333636086239494e-10
300,4.4286352363087644e-10,0.19462928456871056,4.4286352363087644e-10
301,4.4286352363087644e-10,0.15368654576065957,6.075513425685131e-10
302,4.4286352363087644e-10,0.2073001202842132,7.45004058444465e-10
303,4.4286352363087644e-10,0.15622547224765726,9.06222652474753e-10
304,4.4286352363087644e-10,0.15000640664070358,1.3921059860422247e-09
305,4.4286352363087644e-10,0.15116540180851037,1.0299476826958198e-09
306,4.4286352363087644e-10,0.10929030071000138,6.591278634004993e-10
307,4.0047254401542887e-10,0.17151527753192017,4.0047254401542887e-10
308,4.0047254401542887e-10,0.13199775691672846,4.2530423627340497e-10
309,4.0047254401542887e-10,0.2138247518538671,1.2916157032805131e-09
310,4.0047254401542887e-10,0.15072761695042167,4.4940229315670877e-10
311,4.0047254401542887e-10,0.12875557167315957,4.89110973944662e-10
312,4.0047254401542887e-10,0.14748388226059936,4.370015460608556e-10
313,3.3809399724304967e-10,0.15628221493973088,3.3809399724304967e-10
314,3.3809399724304967e-10,0.20837897786480142,3.7491076909645926e-10
315,3.3809399724304967e-10,0.16925796966967152,4.221085703193239e-10
316,2.658673281530355e-10,0.2283134992558945,2.658673281530355e-10
317,2.658673281530355e-10,0.14518513346765055,3.348770150068958e-10
318,2.1366730607041973e-10,0.11538324889119381,2.1366730607041973e-10
319,2.1366730607041973e-10,0.13731780310425437,3.198028508677453e-10
320,2.1366730607041973e-10,0.12218841041877918,4.148397181324981e-10
321,2.1366730607041973e-10,0.11256328983390737,2.830979894952179e-10
322,2.1366730607041973e-10,0.12983325983123917,3.481179788877853e-10
323,2.1366730607041973e-10,0.19399174519837653,2.6428281785229046e-10
324,1.7933032836481289e-10,0.13643186218070477,1.7933032836481289e-10
325,1.5223733385028027e-10,0.1661339446293547,1.5223733385028027e-10
326,1.5223733385028027e-10,0.1938673492815595,3.0466473788237636e-10
327,1.2071765809196222e-10,0.13362349513953506,1.2071765809196222e-10
328,5.983480377835804e-11,0.16078139762840582,5.983480377835804e-11
329,5.983480377835804e-11,0.10477616620613878,1.672919580641974e-10
330,5.983480377835804e-11,0.12371558858465583,1.7899814963584504e-10
331,5.983480377835804e-11,0.16689609688551268,1.0510703418731282e-10
332,5.983480377835804e-11,0.22870586977858695,9.842260340064968e-11
333,5.983480377835804e-11,0.07922774887574738,1.1246648057294806e-10
334,5.983480377835804e-11,0.14802468122460358,1.2106049496196647e-10
335,5.983480377835804e-11,0.1098371030073539,1.7108625627315632e-10
336,5.983480377835804e-11,0.19061610569313875,9.404921286204626e-11
337,5.983480377835804e-11,0.21985066876741266,9.966250047455105e-11
338,5.983480377835804e-11,0.15535763675218725,8.333600476362335e-11
339,5.983480377835804e-11,0.1785043813675734,6.31654728522335e-11
340,5.983480377835804e-11,0.16830357646909136,9.117151478221786e-11
341,5.983480377835804e-11,0.24489220344588483,7.324452155899053e-11
342,4.7766235411472735e-11,0.1180151651868633,4.7766235411472735e-11
343,4.7766235411472735e-11,0.2100890895836885,5.1670667744474486e-11
344,4.7766235411472735e-11,0.18373931973089364,6.945555242054979e-11
345,4.7766235411472735e-11,0.14298828978388753,5.491251897637994e-11
346,2.48139286895821e-11,0.11193040330168424,2.48139286895821e-11
347,2.48139286895821e-11,0.1167412271739062,3.305444806755986e-11
348,2.48139286895821e-11,0.11660932436396453,2.6323832003072312e-11
349,2.48139286895821e-11,0.12647060106410166,2.5984547846746864e-11
350,2.48139286895821e-11,0.12588692983912336,2.930455877958593e-11
351,2.163247359021625e-11,0.13676799890025987,2.163247359021625e-11
352,2.163247359021625e-11,0.10429728105766523,2.4581225943620666e-11
353,2.163247359021625e-11,0.08684148140447624,2.467537285610888e-11
354,2.1035617692177766e-11,0.07723539761158452,2.1035617692177766e-11
355,2.1035617692177766e-11,0.16295460535527945,2.12683204381392e-11
356,1.475086719437968e-11,0.10133622320110863,1.475086719437968e-11
357,1.475086719437968e-11,0.12434990857196643,1.77244885435357e-11
358,1.1715073355844652e-11,0.11888977238444418,1.1715073355844652e-11
359,1.1715073355844652e-11,0.12909856270845668,1.8548718117017415e-11
360,1.1715073355844652e-11,0.10333071342654984,1.3443468560581096e-11
361,1.1715073355844652e-11,0.0970588981653769,1.547029171433678e-11
362,4.5634607204192434e-12,0.13564367886015277,4.5634607204192434e-12
363,4.5634607204192434e-12,0.09455592334791241,7.721823180872889e-12
364,4.5634607204192434e-12,0.12378813684891031,7.94386778579792e-12
365,4.5634607204192434e-12,0.10575591512406098,6.162181875879469e-12
366,4.5634607204192434e-12,0.13066425770865148,5.6274984672199935e-12
367,4.265032771400001e-12,0.07497257698975668,4.265032771400001e-12
368,4.265032771400001e-12,0.08205478967723147,5.377032152864558e-12
369,4.265032771400001e-12,0.08721069645258407,4.984457291357103e-12
370,3.68594044175552e-12,0.08539253952864988,3.68594044175552e-12
371,3.68594044175552e-12,0.09467539961300167,5.625722110380593e-12
372,3.602451670303708e-12,0.09993018793512357,3.602451670303708e-12
373,3.602451670303708e-12,0.10733169121960656,4.723332835965266e-12
374,2.0534685063466895e-12,0.13167998110195112,2.0534685063466895e-12
375,6.181721801112872e-13,0.07280719205687264,6.181721801112872e-13
376,6.181721801112872e-13,0.10826890384658858,2.254196829198918e-12
377,6.181721801112872e-13,0.08468416936609739,1.929123527588672e-12
378,6.181721801112872e-13,0.14571379770848022,3.6290970228947117e-12
379,6.181721801112872e-13,0.08818048595232524,4.346745186012413e-12
380,6.181721801112872e-13,0.1171132835914568,1.907807245515869e-12
381,6.181721801112872e-13,0.12247417052057127,7.673861546209082e-13
382,6.181721801112872e-13,0.09697955517571424,1.7781331962396507e-12
383,6.181721801112872e-13,0.08698359368943506,3.156586103614245e-12
384,6.181721801112872e-13,0.11376109622680297,1.7639223415244487e-12
385,6.181721801112872e-13,0.10763936179221399,1.2363443602225743e-12
386,6.181721801112872e-13,0.09956190459183088,6.874500968478969e-13
387,3.126388037344441e-13,0.11307782463285758,3.126388037344441e-13
388,3.126388037344441e-13,0.13220581702559667,8.952838470577262e-13
389,3.126388037344441e-13,0.11473220968308535,7.158718062783009e-13
390,3.126388037344441e-13,0.12348787094812806,5.311306949806749e-13
391,3.126388037344441e-13,0.09562534878357527,5.737632591262809e-13
392,3.126388037344441e-13,0.11087000437794958,8.917311333789257e-13
393,3.126388037344441e-13,0.06333563267158526,3.6060043839825084e-13
394,3.090860900556436e-13,0.05716080853437411,3.090860900556436e-13
395,3.090860900556436e-13,0.11841916446576234,5.737632591262809e-13
396,2.753353101070388e-13,0.03766872804575823,2.753353101070388e-13
397,2.753353101070388e-13,0.1237019702590069,5.311306949806749e-13
398,2.753353101070388e-13,0.06363157567151818,4.085620730620576e-13
399,1.758593271006248e-13,0.16241481359094653,1.758593271006248e-13
400,1.758593271006248e-13,0.05664612868508078,3.6060043839825084e-13
401,1.758593271006248e-13,0.12723586164887965,1.758593271006248e-13
402,5.684341886080802e-14,0.08893763225403316,5.684341886080802e-14
403,5.684341886080802e-14,0.0892621044735331,2.469136006766348e-13
404,5.684341886080802e-14,0.07000984126390852,8.526512829121202e-14
405,5.684341886080802e-14,0.06280016537336165,3.232969447708456e-13
406,4.263256414560601e-14,0.0814623770913187,4.263256414560601e-14
407,4.263256414560601e-14,0.07302928383010984,5.790923296444817e-13
408,4.263256414560601e-14,0.0773696119697533,2.5579538487363607e-13
409,4.263256414560601e-14,0.12121499747133209,2.184918912462308e-13
410,4.263256414560601e-14,0.09859861581686812,1.616484723854228e-13
411,4.263256414560601e-14,0.15348854269450204,2.327027459614328e-13
412,4.263256414560601e-14,0.25043731015775433,7.105427357601002e-14
413,4.263256414560601e-14,0.29464107770030024,2.327027459614328e-13
414,4.263256414560601e-14,0.12540177013657114,4.263256414560601e-14
415,4.263256414560601e-14,0.19846466431047566,9.947598300641403e-14
416,4.263256414560601e-14,0.23607879095803955,1.474376176702208e-13
417,4.263256414560601e-14,0.045622882771377854,2.327027459614328e-13
418,4.263256414560601e-14,0.20261983631838232,5.684341886080802e-14
419,4.263256414560601e-14,0.19069215427111783,2.2737367544323206e-13
420,4.263256414560601e-14,0.12712117610731885,4.263256414560601e-14
421,1.4210854715202004e-14,0.034099767607372586,1.4210854715202004e-14
422,1.4210854715202004e-14,0.09901659632881434,1.1368683772161603e-13
423,1.4210854715202004e-14,0.07401456046518223,5.684341886080802e-14
424,0.0,0.13760584327979375,0.0
425,0.0,0.12673786296998993,1.4210854715202004e-14
426,0.0,0.11469206282455884,1.4210854715202004e-14
427,0.0,0.13246077372334844,4.263256414560601e-14
428,0.0,0.07554310584495735,1.4210854715202004e-14
429,0.0,0.10952831941470552,1.3322676295501878e-13
430,0.0,0.11723578291349765,0.0
431,0.0,0.19451943605337627,1.4210854715202004e-14
432,0.0,0.11306035278741436,1.4210854715202004e-14
433,0.0,0.24541770426967452,1.4210854715202004e-14
434,0.0,0.1310771605255245,1.4210854715202004e-14
435,0.0,0.12922561201354146,1.4210854715202004e-14
436,0.0,0.2303251389431799,1.4210854715202004e-14
437,0.0,0.1441198576576187,0.0
