experiment_index,C_true,optimizer,run_time_seconds,loss_at_true_x,loss_at_recovered_x,Vp_true,Vs_true,sigma_true,Vp_obs,Vs_obs,sigma_obs,Vp_hat,Vs_hat,sigma_hat,Vp_residual,Vs_residual,sigma_residual,phi_percent_true,phi_percent_hat,C_percent_true,C_percent_hat,S_b_percent_true,S_b_percent_hat,sigma_b_inv_true,sigma_b_inv_hat,xi_true,xi_hat,phi_percent_error_percentage_points,phi_percent_abs_error_percentage_points,C_percent_error_percentage_points,C_percent_abs_error_percentage_points,S_b_percent_error_percentage_points,S_b_percent_abs_error_percentage_points,sigma_b_inv_error_relative_percent,sigma_b_inv_abs_error_relative_percent,xi_error_relative_percent,xi_abs_error_relative_percent
0,10.0,pso,14.499999450999894,7.241233230831627,9.599609995802894e-10,1332.0414118977117,101.3839025457343,0.2931607850770407,1335.1314325092733,101.41501369831181,0.2967450263485323,1335.1314325095123,101.41501369812204,0.2967450263490001,2.389697328908369e-10,-1.8977175386680756e-10,4.677924714258097e-13,41.0,40.104637150111756,10.0,12.92352395609874,90.0,93.94591245808023,0.5,0.5259839049569661,2.7,2.8016580256847083,-0.8953628498882438,0.8953628498882438,2.923523956098739,2.923523956098739,3.9459124580802296,3.9459124580802296,5.196780991393224,5.196780991393224,3.7651120623965983,3.7651120623965983
1,20.0,pso,13.939453094999408,8.793601699780483,4.735856151683038e-10,1156.5405464105863,95.6093871411939,0.31364668435163595,1148.7836795398252,95.82950427289062,0.31445208870395586,1148.7836795402593,95.82950427285486,0.31445208870395214,4.3405634642113e-10,-3.575451046344824e-11,-3.7192471324942744e-15,41.0,41.87911061907171,20.0,17.20981706996033,90.0,85.67638826858335,0.5,0.46171021552707725,2.7,2.601533256997855,0.8791106190717102,0.8791106190717102,-2.79018293003967,2.79018293003967,-4.323611731416648,4.323611731416648,-7.65795689458455,7.65795689458455,-3.646916407486863,3.646916407486863
2,30.0,pso,12.844897288000539,7.570205179970362,5.513669520951225e-10,1004.729927807081,90.67544056827474,0.33482438743281717,997.4720261403007,90.89107308933183,0.3349327978301229,997.472026140619,90.89107308931905,0.33493279783037005,3.183231456205249e-10,-1.2775558388966601e-11,2.4713564528155985e-13,41.0,40.71394257031115,30.0,31.40348744217894,90.0,96.10669737517273,0.5,0.5677636544560924,2.7,2.7252545783358277,-0.28605742968885295,0.28605742968885295,1.403487442178939,1.403487442178939,6.106697375172729,6.106697375172729,13.55273089121849,13.55273089121849,0.9353547531787985,0.9353547531787985
3,40.0,pso,13.632427500000631,26.685136711125928,6.44325481857777e-10,873.2864232855345,86.24393132561008,0.3566938943205844,890.1125973178569,86.969483061019,0.3454400384897037,890.1125973182566,86.96948306100973,0.3454400384899845,3.9972292142920196e-10,-9.279688129026908e-12,2.807754029277021e-13,41.0,40.71882862068654,40.0,40.0181485056835,90.0,89.92924113360243,0.5,0.5115952098465115,2.7,2.7303074689101496,-0.2811713793134629,0.2811713793134629,0.018148505683498684,0.018148505683498684,-0.07075886639756845,0.07075886639756845,2.3190419693023046,2.3190419693023046,1.122498848524054,1.122498848524054
4,50.0,pso,13.229348439000205,11.654733337750388,9.91319026866222e-10,759.3851662771766,82.10032316402089,0.3792552050149377,755.6841064176893,82.20584198822812,0.3682931312121945,755.6841064179434,82.20584198752992,0.3682931312122474,2.5409008230781183e-10,-6.981935030125896e-10,5.290212712338871e-14,41.0,42.30625207002008,50.0,43.74404312700696,90.0,87.10019390744445,0.5,0.49040751489095946,2.7,2.5596744789339874,1.3062520700200793,1.3062520700200793,-6.255956872993039,6.255956872993039,-2.8998060925555507,2.8998060925555507,-1.9184970218081077,1.9184970218081077,-5.197241520963437,5.197241520963437
5,60.0,pso,14.760132555000382,21.55354750730697,9.332445927157096e-10,660.6131560001819,78.09201474558877,0.40250831951587684,643.4188947408819,78.23760133590439,0.39579543434406134,643.4188947403553,78.23760133606403,0.3957954343436744,-5.265974323265254e-10,1.596447418705793e-10,-3.8691272408186705e-13,41.0,42.5272851612399,60.0,53.957367157643574,90.0,80.93272889125909,0.5,0.4217552088804033,2.7,2.5375276121267305,1.5272851612399023,1.5272851612399023,-6.042632842356426,6.042632842356426,-9.067271108740911,9.067271108740911,-15.64895822391934,15.64895822391934,-6.017495847158136,6.017495847158136
6,70.0,pso,13.957104523000453,9.109419362962832,7.165947835119368e-10,574.9002754301486,74.0975880346704,0.426453237823402,583.1482949937223,73.60742152026621,0.42577917133435805,583.1482949943271,73.60742152018672,0.42577917133429954,6.048139766789973e-10,-7.949552127684001e-11,-5.850875339774575e-14,41.0,40.41485086891267,70.0,72.22313754288244,90.0,95.58818305184111,0.5,0.5603298530605121,2.7,2.7676846304099176,-0.5851491310873271,0.5851491310873271,2.2231375428824407,2.2231375428824407,5.5881830518411135,5.5881830518411135,12.065970612102417,12.065970612102417,2.506838163330276,2.506838163330276
7,80.0,pso,15.87935852999999,8.04197546893024,9.291269975619798e-10,500.4629631082263,70.00874465601925,0.4510899599375133,505.827302383027,69.7739917110138,0.4561161782634556,505.82730238284483,69.7739917113918,0.456116178262688,-1.821831574488897e-10,3.779945245696581e-10,-7.67552688074602e-13,41.0,41.89587273231271,80.0,73.39331024287044,90.0,97.97508541436454,0.5,0.5772333300865656,2.7,2.6108523371300123,0.8958727323127107,0.8958727323127107,-6.606689757129558,6.606689757129558,7.975085414364543,7.975085414364543,15.446666017313127,15.446666017313127,-3.3017652914810323,3.3017652914810323
8,90.0,pso,16.274302007000188,4.824845923925038,6.02797811666278e-10,435.7574251833393,65.71702482791503,0.4764184858582104,433.57677899010906,65.40961964090262,0.4817821283199962,433.5767789901493,65.40961964115355,0.48178212831927286,4.0245140553452075e-11,2.50935272561037e-10,-7.233103005432895e-13,41.0,40.582451368767494,90.0,93.42722411634773,90.0,87.14298314362685,0.5,0.46610376302418727,2.7,2.7417503756426034,-0.4175486312325063,0.4175486312325063,3.4272241163477304,3.4272241163477304,-2.85701685637315,2.85701685637315,-6.779247395162546,6.779247395162546,1.5463102089853036,1.5463102089853036
9,100.0,pso,15.562622964000184,2.7196157841089157,5.5892712680361e-10,379.4401467692086,61.10059186730224,0.5024388155854934,377.7955403430249,60.46627101580325,0.5035537793847225,377.7955403430336,60.466271016001585,0.5035537793856147,8.697043085703626e-12,1.9833379383271676e-10,8.922862448912383e-13,41.0,42.50616640559697,100.0,89.79106189744468,90.0,87.02503977771974,0.5,0.45940695329421527,2.7,2.576754003002948,1.5061664055969715,1.5061664055969715,-10.208938102555322,10.208938102555322,-2.9749602222802594,2.9749602222802594,-8.118609341156946,8.118609341156946,-4.564666555446381,4.564666555446381
