iteration,temperature,loss_current,loss_best
140,679.1510762872423,1081.323951077841,206.86027243452102
141,677.2767283448034,750.1491777355598,206.86027243452102
142,675.4075533017855,642.0612913866315,206.86027243452102
143,673.5435368818166,699.2639526085046,206.86027243452102
144,671.6846648479255,699.2639526085046,206.86027243452102
145,669.8309230024322,517.3264006310031,206.86027243452102
146,667.9822971868405,331.6729003705731,206.86027243452102
147,666.1387732817288,1073.8657028657456,206.86027243452102
148,664.3003372066437,1766.8924980539427,206.86027243452102
149,662.4669749199909,1766.8924980539427,206.86027243452102
150,660.6386724189288,1940.9913066393578,206.86027243452102
151,658.8154157392613,1682.4904313566992,206.86027243452102
152,656.9971909553317,1213.579709027421,206.86027243452102
153,655.1839841799155,741.946830696191,206.86027243452102
154,653.3757815641146,1299.1626767459954,206.86027243452102
155,651.5725692972519,1299.1626767459954,206.86027243452102
156,649.7743336067656,1299.1626767459954,206.86027243452102
157,647.9810607581037,2350.550198669928,206.86027243452102
158,646.1927370546194,2350.550198669928,206.86027243452102
159,644.4093488374666,1413.9851821629968,206.86027243452102
160,642.6308824854955,1413.9851821629968,206.86027243452102
161,640.857324415148,1458.085957606805,206.86027243452102
162,639.088661080355,970.2474172915299,206.86027243452102
163,637.3248789724322,970.2474172915299,206.86027243452102
164,635.5659646199769,970.2474172915299,206.86027243452102
165,633.8119045887655,785.8534423914073,206.86027243452102
166,632.0626854816506,584.3948337334222,206.86027243452102
167,630.3182939384591,553.2163803630503,206.86027243452102
168,628.5787166358891,272.41858173634216,206.86027243452102
169,626.84394028741,673.1910440979038,206.86027243452102
170,625.1139516431587,1117.8024888459781,206.86027243452102
171,623.3887374898402,1117.8024888459781,206.86027243452102
172,621.6682846506261,1117.8024888459781,206.86027243452102
173,619.9525799850538,674.4159233285407,206.86027243452102
174,618.2416103889265,390.45407457522083,206.86027243452102
175,616.5353627942123,349.64331727044134,206.86027243452102
176,614.8338241689457,429.8521542972863,206.86027243452102
177,613.1369815171269,429.8521542972863,206.86027243452102
178,611.4448218786229,703.3779663883902,206.86027243452102
179,609.7573323290687,703.3779663883902,206.86027243452102
180,608.0744999797688,215.25406998192693,206.86027243452102
181,606.396311977598,215.25406998192693,206.86027243452102
182,604.7227555049037,215.25406998192693,206.86027243452102
183,603.0538177794084,103.04654119714596,103.04654119714596
184,601.3894860541109,231.1320865985168,103.04654119714596
185,599.7297476171904,231.1320865985168,103.04654119714596
186,598.0745897919081,628.888297636203,103.04654119714596
187,596.4239999365114,628.888297636203,103.04654119714596
188,594.7779654441367,628.888297636203,103.04654119714596
189,593.1364737427135,1384.480345194721,103.04654119714596
190,591.4995122948677,1384.480345194721,103.04654119714596
191,589.8670685978271,1656.4863741397235,103.04654119714596
192,588.2391301833244,1859.8458965311486,103.04654119714596
193,586.6156846175033,1610.8816708996785,103.04654119714596
194,584.9967195008226,1610.8816708996785,103.04654119714596
195,583.382222467962,1610.8816708996785,103.04654119714596
196,581.7721811877274,1610.8816708996785,103.04654119714596
197,580.1665833629567,1610.8816708996785,103.04654119714596
198,578.5654167304264,1610.8816708996785,103.04654119714596
199,576.9686690607573,1543.0071340251595,103.04654119714596
200,575.3763281583209,1320.5251927708578,103.04654119714596
201,573.7883818611476,1320.5251927708578,103.04654119714596
202,572.2048180408323,1071.8143387308476,103.04654119714596
203,570.625624602442,1071.8143387308476,103.04654119714596
204,569.0507894844245,1875.6637066747962,103.04654119714596
205,567.4803006585153,1812.1310956667098,103.04654119714596
206,565.9141461296457,1614.1098298412774,103.04654119714596
207,564.3523139358518,1313.738307451979,103.04654119714596
208,562.7947921481828,1749.001606813789,103.04654119714596
209,561.2415688706095,1749.001606813789,103.04654119714596
210,559.6926322399343,1259.739846252912,103.04654119714596
211,558.1479704256998,1793.7204612915966,103.04654119714596
212,556.607571630099,1749.7731703508123,103.04654119714596
213,555.0714240878848,1784.6591589427514,103.04654119714596
214,553.5395160662803,1784.6591589427514,103.04654119714596
215,552.0118358648892,2519.212275480108,103.04654119714596
216,550.4883718156065,1175.896586819629,103.04654119714596
217,548.9691122825291,1175.896586819629,103.04654119714596
218,547.4540456618676,224.63999264613142,103.04654119714596
219,545.9431603818562,224.63999264613142,103.04654119714596
220,544.4364449026665,224.63999264613142,103.04654119714596
221,542.9338877163176,224.63999264613142,103.04654119714596
222,541.4354773465885,224.63999264613142,103.04654119714596
223,539.9412023489313,419.4324178161763,103.04654119714596
224,538.4510513103828,296.223817599554,103.04654119714596
225,536.9650128494782,296.223817599554,103.04654119714596
226,535.4830756161631,296.223817599554,103.04654119714596
227,534.0052282917078,917.3172212085019,103.04654119714596
228,532.5314595886205,569.0377787441729,103.04654119714596
229,531.061758250561,569.0377787441729,103.04654119714596
230,529.5961130522547,1139.0676685851195,103.04654119714596
231,528.1345127994072,1079.8597264194716,103.04654119714596
232,526.6769463286182,893.3716659779959,103.04654119714596
233,525.2234025072968,459.15915776617135,103.04654119714596
234,523.7738702335764,472.61427464841563,103.04654119714596
235,522.3283384362295,374.3640316982154,103.04654119714596
236,520.8867960745837,374.3640316982154,103.04654119714596
237,519.4492321384366,746.0277886543076,103.04654119714596
238,518.0156356479727,727.9097741637852,103.04654119714596
239,516.5859956536789,727.9097741637852,103.04654119714596
240,515.1603012362608,727.9097741637852,103.04654119714596
241,513.7385415065596,727.9097741637852,103.04654119714596
242,512.3207056054689,727.9097741637852,103.04654119714596
243,510.90678270385183,727.9097741637852,103.04654119714596
244,509.49676200245784,996.8920152146463,103.04654119714596
245,508.09063273184074,530.3389003021275,103.04654119714596
246,506.68838415227634,530.3389003021275,103.04654119714596
247,505.2900055536803,648.9116744902401,103.04654119714596
248,503.8954862555266,648.9116744902401,103.04654119714596
249,502.5048156067653,648.9116744902401,103.04654119714596
250,501.11798298574206,701.6219992417608,103.04654119714596
251,499.73497780011644,497.10427562590246,103.04654119714596
252,498.35578948678125,419.05000716707804,103.04654119714596
253,496.9804075117816,1072.1885866745881,103.04654119714596
254,495.60882137023486,2371.3948134845527,103.04654119714596
255,494.24102058624993,2440.6822712123426,103.04654119714596
256,492.8769947128478,2440.6822712123426,103.04654119714596
257,491.51673333188114,2845.0681349705305,103.04654119714596
258,490.1602260539551,3029.126305077396,103.04654119714596
259,488.80746251834813,3012.536859261717,103.04654119714596
260,487.45843239293237,2599.198921150834,103.04654119714596
261,486.113125374095,2736.273667857117,103.04654119714596
262,484.7715311866595,2736.273667857117,103.04654119714596
263,483.4336395838074,2999.463639880407,103.04654119714596
264,482.0994403469996,3027.2556620621594,103.04654119714596
265,480.7689232858985,2375.8840253259054,103.04654119714596
266,479.4420782382903,2606.7402928150536,103.04654119714596
267,478.1188950700073,2563.3098860018554,103.04654119714596
268,476.7993636748504,2082.3610555667346,103.04654119714596
269,475.483473974512,2178.0815063729533,103.04654119714596
270,474.17121591849894,1949.0654251669507,103.04654119714596
271,472.8625794840561,1353.5506813612376,103.04654119714596
272,471.5575546760892,1264.1525698915668,103.04654119714596
273,470.2561315270889,1405.1124598672611,103.04654119714596
274,468.9583000970548,959.3395033630843,103.04654119714596
275,467.664050473419,554.7150650818528,103.04654119714596
276,466.37337277097106,661.0174728630276,103.04654119714596
277,465.08625713178174,661.0174728630276,103.04654119714596
278,463.80269372512834,712.4075326008191,103.04654119714596
279,462.5226727474194,712.4075326008191,103.04654119714596
280,461.24618442211954,881.8103397177788,103.04654119714596
281,459.97321899967534,1117.277700415686,103.04654119714596
282,458.7037667574406,412.59916672785187,103.04654119714596
283,457.43781799960163,412.59916672785187,103.04654119714596
284,456.17536305710416,720.6609045958864,103.04654119714596
285,454.91639228757873,720.6609045958864,103.04654119714596
286,453.66089607526715,326.23517732040364,103.04654119714596
287,452.40886483094937,326.23517732040364,103.04654119714596
288,451.16028899187,1018.5153413735922,103.04654119714596
289,449.9151590216653,2048.792740001523,103.04654119714596
290,448.67346541029025,2048.792740001523,103.04654119714596
291,447.4351986739463,2248.563610991795,103.04654119714596
292,446.20034935500837,2782.1093468825675,103.04654119714596
293,444.96890802195304,2782.1093468825675,103.04654119714596
294,443.74086526928653,1790.8915588788489,103.04654119714596
295,442.51621171747246,1790.8915588788489,103.04654119714596
296,441.2949380128605,1790.8915588788489,103.04654119714596
297,440.0770348276151,1790.8915588788489,103.04654119714596
298,438.86249285964374,1835.8348001994561,103.04654119714596
299,437.6513028325264,1848.865758234436,103.04654119714596
300,436.44345549544454,2046.9680854725425,103.04654119714596
301,435.2389416231102,2046.9680854725425,103.04654119714596
302,434.03775201569573,2046.9680854725425,103.04654119714596
303,432.8398774987637,2067.8621108833386,103.04654119714596
304,431.64530892319664,2508.350719993174,103.04654119714596
305,430.4540371651269,2272.9012049973985,103.04654119714596
306,429.26605312586776,2272.9012049973985,103.04654119714596
307,428.08134773184275,2741.936114524578,103.04654119714596
308,426.8999119345176,2402.790113827969,103.04654119714596
309,425.7217367103303,2402.790113827969,103.04654119714596
310,424.54681306062224,2689.8093893148107,103.04654119714596
311,423.3751320115701,2844.527934908093,103.04654119714596
312,422.20668461411634,2563.7065529620345,103.04654119714596
313,421.04146194390194,1939.7304419522775,103.04654119714596
314,419.87945510119727,1939.7304419522775,103.04654119714596
315,418.7206552108347,1892.0124835269867,103.04654119714596
316,417.5650534221406,1892.0124835269867,103.04654119714596
317,416.4126409088677,2046.8172672359924,103.04654119714596
318,415.2634088691278,2296.6912600046253,103.04654119714596
319,414.11734852532464,2507.4995564008823,103.04654119714596
320,412.97445112408667,2315.172986306256,103.04654119714596
321,411.8347079362,1904.485424778924,103.04654119714596
322,410.6981102565423,1399.169659510598,103.04654119714596
323,409.5646494040156,1399.169659510598,103.04654119714596
324,408.43431672148085,1478.2499744178444,103.04654119714596
325,407.3071035756909,1542.0466166778951,103.04654119714596
326,406.1830013572253,1542.0466166778951,103.04654119714596
327,405.0620014804239,1576.5727440369706,103.04654119714596
328,403.9440953833217,1381.002110397604,103.04654119714596
329,402.8292745275834,1354.8064115646262,103.04654119714596
330,401.71753039843827,1202.8789892531152,103.04654119714596
331,400.6088545046148,693.0576142817134,103.04654119714596
332,399.503238378276,682.7925945380066,103.04654119714596
333,398.40067357495485,682.7925945380066,103.04654119714596
334,397.3011516734897,340.5071179350967,103.04654119714596
335,396.2046642759597,340.5071179350967,103.04654119714596
336,395.1112030076215,421.9705785243056,103.04654119714596
337,394.02075951684407,246.44809084189376,103.04654119714596
338,392.93332547504593,246.44809084189376,103.04654119714596
339,391.848892576631,246.44809084189376,103.04654119714596
340,390.7674525389252,246.44809084189376,103.04654119714596
341,389.6889971021136,261.9850949951223,103.04654119714596
342,388.6135180291768,349.9584432199945,103.04654119714596
343,387.5410071058283,349.9584432199945,103.04654119714596
344,386.4714561404519,349.9584432199945,103.04654119714596
345,385.40485696403846,257.5285494622638,103.04654119714596
346,384.3412014301246,257.5285494622638,103.04654119714596
347,383.28048141472937,257.5285494622638,103.04654119714596
348,382.2226888162931,369.5975994210802,103.04654119714596
349,381.1678155556149,369.5975994210802,103.04654119714596
350,380.11585357579105,369.5975994210802,103.04654119714596
351,379.0667948421539,369.5975994210802,103.04654119714596
352,378.0206313422101,369.5975994210802,103.04654119714596
353,376.97735508557923,369.5975994210802,103.04654119714596
354,375.9369581039335,529.712176666113,103.04654119714596
355,374.89943245093605,348.05678170192095,103.04654119714596
356,373.86477020218075,428.39625685446435,103.04654119714596
357,372.8329634551316,428.39625685446435,103.04654119714596
358,371.8040043290623,428.39625685446435,103.04654119714596
359,370.77788496499613,428.39625685446435,103.04654119714596
360,369.7545975256458,254.9600834184219,103.04654119714596
361,368.73413419535376,254.9600834184219,103.04654119714596
362,367.71648718003235,254.9600834184219,103.04654119714596
363,366.70164870710437,261.55106853282365,103.04654119714596
364,365.68961102544364,261.55106853282365,103.04654119714596
365,364.6803664053159,261.55106853282365,103.04654119714596
366,363.67390713831986,261.55106853282365,103.04654119714596
367,362.67022553732784,261.55106853282365,103.04654119714596
368,361.6693139364277,460.9760560487181,103.04654119714596
369,360.6711646908638,460.9760560487181,103.04654119714596
370,359.67577017697874,508.7652201625641,103.04654119714596
371,358.6831227921557,522.7544541759945,103.04654119714596
372,357.6932149547591,242.73786002169953,103.04654119714596
373,356.7060391040781,242.73786002169953,103.04654119714596
374,355.7215877002678,261.2719141199298,103.04654119714596
375,354.73985322429223,261.2719141199298,103.04654119714596
376,353.7608281778667,261.2719141199298,103.04654119714596
377,352.78450508340075,502.9617868422551,103.04654119714596
378,351.8108764839406,502.9617868422551,103.04654119714596
379,350.83993494311267,313.4052004891997,103.04654119714596
380,349.8716730450665,719.8036683093599,103.04654119714596
381,348.90608339441803,400.45439062104873,103.04654119714596
382,347.9431586161936,558.8172375283114,103.04654119714596
383,346.9828913557732,558.8172375283114,103.04654119714596
384,346.0252742788341,558.8172375283114,103.04654119714596
385,345.0703000712956,558.8172375283114,103.04654119714596
386,344.11796143926216,558.8172375283114,103.04654119714596
387,343.16825110896866,558.8172375283114,103.04654119714596
388,342.22116182672414,631.6392793066542,103.04654119714596
389,341.2766863588568,226.58202959600362,103.04654119714596
390,340.33481749165867,226.58202959600362,103.04654119714596
391,339.39554803133024,226.58202959600362,103.04654119714596
392,338.45887080392583,275.85304652517175,103.04654119714596
393,337.52477865529875,275.85304652517175,103.04654119714596
394,336.59326445104654,275.85304652517175,103.04654119714596
395,335.6643210764567,665.3706140117852,103.04654119714596
396,334.737941436452,753.1045142748163,103.04654119714596
397,333.8141184555365,1002.3628499215923,103.04654119714596
398,332.8928450777416,565.2335397636496,103.04654119714596
399,331.9741142665719,1062.4292114372377,103.04654119714596
400,331.0579190049519,1161.17016541064,103.04654119714596
401,330.14425229517167,1400.917078554949,103.04654119714596
402,329.23310715883423,933.9315280440721,103.04654119714596
403,328.3244766368016,723.017060746676,103.04654119714596
404,327.4183537891419,1048.1740904374349,103.04654119714596
405,326.51473169507653,1048.1740904374349,103.04654119714596
406,325.61360345292707,830.0478438771609,103.04654119714596
407,324.7149621800625,830.0478438771609,103.04654119714596
408,323.8188010128469,830.0478438771609,103.04654119714596
409,322.9251131065867,830.0478438771609,103.04654119714596
410,322.0338916354789,830.0478438771609,103.04654119714596
411,321.1451297925583,313.56565415790635,103.04654119714596
412,320.258820789646,479.8907807987574,103.04654119714596
413,319.3749578572974,479.8907807987574,103.04654119714596
414,318.4935342447503,479.8907807987574,103.04654119714596
415,317.6145432198738,239.84927310377725,103.04654119714596
416,316.73797806911625,239.84927310377725,103.04654119714596
417,315.8638320974547,239.84927310377725,103.04654119714596
418,314.9920986283431,362.67454568196314,103.04654119714596
419,314.12277100366174,624.4564456481825,103.04654119714596
420,313.2558425836663,878.5396630460209,103.04654119714596
421,312.39130674693695,878.5396630460209,103.04654119714596
422,311.52915689032784,326.34831731810976,103.04654119714596
423,310.66938642891705,266.4528235355145,103.04654119714596
424,309.81198879595576,266.4528235355145,103.04654119714596
425,308.9569574428184,258.8283175113327,103.04654119714596
426,308.1042858389524,301.21550548203305,103.04654119714596
427,307.2539674718288,301.21550548203305,103.04654119714596
428,306.40599584689176,269.76383412514866,103.04654119714596
429,305.5603644875097,269.76383412514866,103.04654119714596
430,304.7170669349254,430.7335405094268,103.04654119714596
431,303.8760967482067,258.4701325327175,103.04654119714596
432,303.0374475041974,258.4701325327175,103.04654119714596
433,302.20111279746834,633.8699683851628,103.04654119714596
434,301.36708624026807,633.8699683851628,103.04654119714596
435,300.53536146247455,714.5964999310007,103.04654119714596
436,299.7059321115461,714.5964999310007,103.04654119714596
437,298.87879185247294,522.8343112113544,103.04654119714596
438,298.0539343677292,522.8343112113544,103.04654119714596
439,297.2313533572241,522.8343112113544,103.04654119714596
440,296.4110425382542,306.24881117016275,103.04654119714596
441,295.59299564545546,902.089104296311,103.04654119714596
442,294.7772064307549,902.089104296311,103.04654119714596
443,293.96366866332346,290.2999758728167,103.04654119714596
444,293.15237612952814,290.2999758728167,103.04654119714596
445,292.3433226328846,290.2999758728167,103.04654119714596
446,291.53650199400954,561.5317496060896,103.04654119714596
447,290.7319080505742,561.5317496060896,103.04654119714596
448,289.92953465725657,485.5338489783324,103.04654119714596
449,289.1293756856948,359.3544385220205,103.04654119714596
450,288.33142502444025,359.3544385220205,103.04654119714596
451,287.5356765789111,390.5485956590612,103.04654119714596
452,286.7421242713454,372.4780234114982,103.04654119714596
453,285.95076204075497,372.4780234114982,103.04654119714596
454,285.16158384287894,372.4780234114982,103.04654119714596
455,284.37458365013765,372.4780234114982,103.04654119714596
456,283.58975545158654,339.7156226432187,103.04654119714596
457,282.80709325287035,339.7156226432187,103.04654119714596
458,282.0265910761773,339.7156226432187,103.04654119714596
459,281.24824296019324,339.7156226432187,103.04654119714596
460,280.47204296005657,339.7156226432187,103.04654119714596
461,279.6979851473123,339.7156226432187,103.04654119714596
462,278.9260636098672,339.7156226432187,103.04654119714596
463,278.15627245194423,339.7156226432187,103.04654119714596
464,277.38860579403814,339.7156226432187,103.04654119714596
465,276.6230577728698,339.7156226432187,103.04654119714596
466,275.85962254134193,965.9414949382711,103.04654119714596
467,275.0982942684944,687.5973654896602,103.04654119714596
468,274.33906713945936,687.5973654896602,103.04654119714596
469,273.5819353554173,708.3598637283959,103.04654119714596
470,272.82689313355235,708.3598637283959,103.04654119714596
471,272.0739347070084,708.3598637283959,103.04654119714596
472,271.32305432484486,708.3598637283959,103.04654119714596
473,270.5742462519929,708.3598637283959,103.04654119714596
474,269.82750476921143,708.3598637283959,103.04654119714596
475,269.08282417304355,1176.6536570015123,103.04654119714596
476,268.3401987757732,1176.6536570015123,103.04654119714596
477,267.5996229053813,1128.3691222421435,103.04654119714596
478,266.8610909055027,1108.847892164007,103.04654119714596
479,266.1245971353829,341.71256736559855,103.04654119714596
480,265.3901359698349,341.71256736559855,103.04654119714596
481,264.65770179919645,341.71256736559855,103.04654119714596
482,263.927289029287,350.0770835420132,103.04654119714596
483,263.1988920813651,350.0770835420132,103.04654119714596
484,262.4725053920856,262.4856451193044,103.04654119714596
485,261.7481234134574,262.4856451193044,103.04654119714596
486,261.02574061280086,262.4856451193044,103.04654119714596
487,260.30535147270587,262.4856451193044,103.04654119714596
488,259.5869504909891,474.3394027601646,103.04654119714596
489,258.87053218065284,474.3394027601646,103.04654119714596
490,258.15609106984226,474.3394027601646,103.04654119714596
491,257.4436217018041,474.3394027601646,103.04654119714596
492,256.7331186348447,474.3394027601646,103.04654119714596
493,256.02457644228906,474.3394027601646,103.04654119714596
494,255.3179897124383,474.3394027601646,103.04654119714596
495,254.6133530485295,735.9677722451833,103.04654119714596
496,253.91066106869354,614.8298791113682,103.04654119714596
497,253.20990840591472,292.88265536943544,103.04654119714596
498,252.51108970798913,292.88265536943544,103.04654119714596
499,251.81419963748442,292.88265536943544,103.04654119714596
500,251.11923287169847,258.42930557705193,103.04654119714596
501,250.42618410261898,258.42930557705193,103.04654119714596
502,249.7350480368829,258.42930557705193,103.04654119714596
503,249.04581939573615,258.42930557705193,103.04654119714596
504,248.35849291499298,308.64607522921807,103.04654119714596
505,247.67306334499617,308.64607522921807,103.04654119714596
506,246.9895254505765,308.64607522921807,103.04654119714596
507,246.3078740110131,373.5594657554685,103.04654119714596
508,245.62810381999336,735.9240778848156,103.04654119714596
509,244.95020968557336,735.9240778848156,103.04654119714596
510,244.27418643013792,634.1242229547404,103.04654119714596
511,243.60002889036159,643.5592427296535,103.04654119714596
512,242.92773191716856,643.5592427296535,103.04654119714596
513,242.25729037569377,643.5592427296535,103.04654119714596
514,241.5886991452435,589.0741685479727,103.04654119714596
515,240.92195311925644,330.72024830981843,103.04654119714596
516,240.25704720526437,330.72024830981843,103.04654119714596
517,239.59397632485368,330.72024830981843,103.04654119714596
518,238.93273541362632,330.72024830981843,103.04654119714596
519,238.273319421161,1164.9005920678185,103.04654119714596
520,237.615723310975,948.2767608098909,103.04654119714596
521,236.9599420604853,629.7707104339659,103.04654119714596
522,236.30597066097053,617.1449480211847,103.04654119714596
523,235.6538041175326,617.1449480211847,103.04654119714596
524,235.00343744905842,617.1449480211847,103.04654119714596
525,234.35486568818203,252.64672773009914,103.04654119714596
526,233.7080838812466,252.64672773009914,103.04654119714596
527,233.06308708826666,252.64672773009914,103.04654119714596
528,232.4198703828902,252.64672773009914,103.04654119714596
529,231.77842885236123,252.64672773009914,103.04654119714596
530,231.13875759748214,252.64672773009914,103.04654119714596
531,230.50085173257634,252.64672773009914,103.04654119714596
532,229.8647063854509,252.64672773009914,103.04654119714596
533,229.2303166973593,252.64672773009914,103.04654119714596
534,228.59767782296464,528.522483660749,103.04654119714596
