experiment_index,C_true,optimizer,run_time_seconds,loss_at_true_x,loss_at_recovered_x,Vp_true,Vs_true,sigma_true,Vp_obs,Vs_obs,sigma_obs,Vp_hat,Vs_hat,sigma_hat,Vp_residual,Vs_residual,sigma_residual,phi_percent_true,phi_percent_hat,C_percent_true,C_percent_hat,S_b_percent_true,S_b_percent_hat,sigma_b_inv_true,sigma_b_inv_hat,xi_true,xi_hat,phi_percent_error_percentage_points,phi_percent_abs_error_percentage_points,C_percent_error_percentage_points,C_percent_abs_error_percentage_points,S_b_percent_error_percentage_points,S_b_percent_abs_error_percentage_points,sigma_b_inv_error_relative_percent,sigma_b_inv_abs_error_relative_percent,xi_error_relative_percent,xi_abs_error_relative_percent
0,10.0,pso,3.5848027780002667,7.241233230831627,9.94736737425228e-10,1332.0414118977117,101.3839025457343,0.2931607850770407,1335.1314325092733,101.41501369831181,0.2967450263485323,1335.1314325092928,101.41501369856921,0.29674502634790023,1.9554136088117957e-11,2.574012114564539e-10,-6.320499679191016e-13,41.0,40.83338639068474,10.0,10.121399818013659,90.0,94.54355265440195,0.5,0.5406189590254875,2.7,2.7172844286216944,-0.16661360931526303,0.16661360931526303,0.12139981801365884,0.12139981801365884,4.5435526544019496,4.5435526544019496,8.123791805097502,8.123791805097502,0.6401640230257116,0.6401640230257116
1,20.0,pso,3.855826087999958,8.793601699780483,8.999201384085609e-10,1156.5405464105863,95.6093871411939,0.31364668435163595,1148.7836795398252,95.82950427289062,0.31445208870395586,1148.7836795392568,95.82950427321633,0.3144520887039616,-5.684341886080801e-10,3.257127900724299e-10,5.717648576819556e-15,41.0,41.29913204857597,20.0,19.959303723651526,90.0,80.72273253202381,0.5,0.4071869149652566,2.7,2.667574880579971,0.2991320485759701,0.2991320485759701,-0.040696276348473504,0.040696276348473504,-9.277267467976188,9.277267467976188,-18.562617006948678,18.562617006948678,-1.2009303488899756,1.2009303488899756
2,30.0,pso,3.830124398999942,7.570205179970362,3.260698377971494e-10,1004.729927807081,90.67544056827474,0.33482438743281717,997.4720261403007,90.89107308933183,0.3349327978301229,997.4720261401285,90.8910730892871,0.3349327978300005,-1.7223555914824829e-10,-4.4721559788740706e-11,-1.224020884649235e-13,41.0,39.29111683510816,30.0,38.02057660988126,90.0,97.31994939536634,0.5,0.5727446494783226,2.7,2.890790212061545,-1.7088831648918372,1.7088831648918372,8.02057660988126,8.02057660988126,7.319949395366336,7.319949395366336,14.54892989566452,14.54892989566452,7.066304150427593,7.066304150427593
3,40.0,pso,3.9173113289998582,26.685136711125928,5.881091169612773e-10,873.2864232855345,86.24393132561008,0.3566938943205844,890.1125973178569,86.969483061019,0.3454400384897037,890.1125973176911,86.96948306079685,0.3454400384899426,-1.6575540939811617e-10,-2.2215829176275292e-10,2.3886448374810243e-13,41.0,42.016474688216555,40.0,33.38937007011074,90.0,95.5313514598124,0.5,0.5824395336296838,2.7,2.5848233534554566,1.0164746882165545,1.0164746882165545,-6.610629929889257,6.610629929889257,5.531351459812399,5.531351459812399,16.487906725936764,16.487906725936764,-4.265801723871986,4.265801723871986
4,50.0,pso,4.06108120799945,11.654733337750388,5.854499107726951e-10,759.3851662771766,82.10032316402089,0.3792552050149377,755.6841064176893,82.20584198822812,0.3682931312121945,755.6841064178423,82.20584198846512,0.36829313121245966,1.5290879673557356e-10,2.37008634940139e-10,2.6517676943171864e-13,41.0,41.12783975191849,50.0,50.18830272667197,90.0,83.11551335260948,0.5,0.44497526685720373,2.7,2.687554293504421,0.1278397519184935,0.1278397519184935,0.1883027266719708,0.1883027266719708,-6.884486647390517,6.884486647390517,-11.004946628559253,11.004946628559253,-0.4609520924288506,0.4609520924288506
5,60.0,pso,3.915795075999995,21.55354750730697,6.661853291234365e-10,660.6131560001819,78.09201474558877,0.40250831951587684,643.4188947408819,78.23760133590439,0.39579543434406134,643.4188947409807,78.23760133587794,0.39579543434490877,9.879386198008433e-11,-2.644640062499093e-11,8.47433234696382e-13,41.0,40.964083088959136,60.0,62.21133779908179,90.0,88.70361698304018,0.5,0.5030920812454569,2.7,2.6957012629030848,-0.03591691104086436,0.03591691104086436,2.2113377990817895,2.2113377990817895,-1.2963830169598225,1.2963830169598225,0.6184162490913803,0.6184162490913803,-0.15921248507094135,0.15921248507094135
6,70.0,pso,3.8125570510001126,9.109419362962832,7.086278230872267e-10,574.9002754301486,74.0975880346704,0.426453237823402,583.1482949937223,73.60742152026621,0.42577917133435805,583.1482949942387,73.60742152032232,0.4257791713341112,5.1636561693158e-10,5.610445441561751e-11,-2.4685808952540356e-13,41.0,40.426815237327325,70.0,78.21332074163524,90.0,99.84114347393566,0.5,0.6387201561905282,2.7,2.735544376492119,-0.5731847626726747,0.5731847626726747,8.213320741635243,8.213320741635243,9.84114347393566,9.84114347393566,27.74403123810565,27.74403123810565,1.3164583885969856,1.3164583885969856
7,80.0,pso,4.106805071999588,8.04197546893024,6.62685906149818e-10,500.4629631082263,70.00874465601925,0.4510899599375133,505.827302383027,69.7739917110138,0.4561161782634556,505.8273023827419,69.77399171104662,0.45611617826273837,-2.85126589005813e-10,3.2812863537401427e-11,-7.172040739078511e-13,41.0,42.09889876724327,80.0,72.39314734773183,90.0,87.79652899325059,0.5,0.4648097878242755,2.7,2.5979659315509402,1.09889876724327,1.09889876724327,-7.606852652268174,7.606852652268174,-2.2034710067494103,2.2034710067494103,-7.038042435144898,7.038042435144898,-3.7790395721874046,3.7790395721874046
8,90.0,pso,3.6123141709995252,4.824845923925038,5.442011286049819e-10,435.7574251833393,65.71702482791503,0.4764184858582104,433.57677899010906,65.40961964090262,0.4817821283199962,433.57677899019285,65.40961964090042,0.48178212832105977,8.378719940083101e-11,-2.2026824808563106e-12,1.0635936575909e-12,41.0,42.583061942179405,90.0,79.623776398344,90.0,97.33346859592368,0.5,0.5693429261411723,2.7,2.547901967198044,1.5830619421794054,1.5830619421794054,-10.376223601655994,10.376223601655994,7.3334685959236765,7.3334685959236765,13.868585228234465,13.868585228234465,-5.63326047414653,5.63326047414653
9,100.0,pso,3.6247899909994885,2.7196157841089157,9.056941863150314e-10,379.4401467692086,61.10059186730224,0.5024388155854934,377.7955403430249,60.46627101580325,0.5035537793847225,377.7955403432752,60.4662710162421,0.5035537793852716,2.502815732441377e-10,4.388525098875107e-10,5.491163079796024e-13,41.0,43.268674051891544,100.0,84.34466014330177,90.0,90.80556418131955,0.5,0.49612730343251565,2.7,2.5061678645862226,2.2686740518915443,2.2686740518915443,-15.655339856698234,15.655339856698234,0.8055641813195535,0.8055641813195535,-0.7745393134968692,0.7745393134968692,-7.178967978288056,7.178967978288056
